FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
6AFROCUB.MID,1,2,AFC_0015,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:1-2
6AFROCUB.MID,3,4,AFC_0016,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:3-4
6AFROCUB.MID,5,6,AFC_0017,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:5-6
6AFROCUB.MID,7,8,AFC_0018,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:7-8
6AFROCUB.MID,9,10,AFC_0019,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:9-10
6AFROCUB.MID,11,12,AFC_0020,4/4,ADD1,YES,AFC,16,NO,,6AFROCUB.MID:11-12
6AFROCUB.MID,13,14,AFC_0021,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:13-14
6AFROCUB.MID,15,16,AFC_0022,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:15-16
6AFROCUB.MID,17,18,AFC_0023,4/4,RAP,YES,AFC,16,NO,,6AFROCUB.MID:17-18
6AFROCUB.MID,19,20,AFC_0024,4/4,RAP,YES,AFC,32,NO,,6AFROCUB.MID:19-20; break
6AFROCUB.MID,21,22,AFC_0025,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:21-22; break
6AFROCUB.MID,23,24,AFC_0026,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:23-24; break
6AFROCUB.MID,25,26,AFC_0027,4/4,RAP,YES,AFC,16,NO,,6AFROCUB.MID:25-26; break
6AFROCUB.MID,27,28,AFC_0028,4/4,RAP,YES,AFC,32,NO,,6AFROCUB.MID:27-28; break
6AFROCUB.MID,29,30,AFC_0029,4/4,LEGACY,YES,AFC,16,NO,,6AFROCUB.MID:29-30; break
6BLUES.MID,1,2,BLU_0013,4/4,LEGACY,YES,BLU,8T,NO,,6BLUES.MID:1-2
6BLUES.MID,3,4,BLU_0014,4/4,LEGACY,YES,BLU,8T,NO,,6BLUES.MID:3-4
6BLUES.MID,5,6,BLU_0015,4/4,LEGACY,YES,BLU,8T,NO,,6BLUES.MID:5-6
6BLUES.MID,7,8,BLU_0016,4/4,LEGACY,YES,BLU,8T,NO,,6BLUES.MID:7-8
6BLUES.MID,9,10,BLU_0017,4/4,LEGACY,YES,BLU,8T,NO,,6BLUES.MID:9-10
6BLUES.MID,11,12,BLU_0018,4/4,LEGACY,YES,BLU,8T,NO,,6BLUES.MID:11-12
6BLUES.MID,13,14,BLU_0019,4/4,LEGACY,YES,BLU,16T,NO,,6BLUES.MID:13-14; break
6BLUES.MID,15,16,BLU_0020,4/4,LEGACY,YES,BLU,16T,NO,,6BLUES.MID:15-16; break
6BLUES.MID,17,18,BLU_0021,4/4,LEGACY,YES,BLU,16T,NO,,6BLUES.MID:17-18; break
6BOOGIE.MID,1,2,BOG_0001,4/4,LEGACY,YES,BOG,16,NO,,6BOOGIE.MID:1-2
6BOOGIE.MID,3,4,BOG_0002,4/4,LEGACY,YES,BOG,16,NO,,6BOOGIE.MID:3-4
6BOOGIE.MID,5,6,BOG_0003,4/4,LEGACY,YES,BOG,16,NO,,6BOOGIE.MID:5-6
6BOOGIE.MID,7,8,BOG_0004,4/4,LEGACY,YES,BOG,8T,NO,,6BOOGIE.MID:7-8; break
6BOOGIE.MID,9,10,BOG_0005,4/4,LEGACY,YES,BOG,8T,NO,,6BOOGIE.MID:9-10; break
6BOOGIE.MID,11,12,BOG_0006,4/4,LEGACY,YES,BOG,8T,NO,,6BOOGIE.MID:11-12; break
6BOSA.MID,1,2,BNV_0001,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:1-2
6BOSA.MID,3,4,BNV_0002,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:3-4
6BOSA.MID,5,6,BNV_0003,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:5-6
6BOSA.MID,7,8,BNV_0004,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:7-8
6BOSA.MID,9,10,BNV_0005,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:9-10
6BOSA.MID,11,12,BNV_0006,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:11-12; break
6BOSA.MID,13,14,BNV_0007,4/4,LEGACY,YES,BNV,16,NO,,6BOSA.MID:13-14; break
6BOSA.MID,15,16,BNV_0008,4/4,LEGACY,YES,BNV,32,NO,,6BOSA.MID:15-16; break
6CHACHA.MID,1,2,LAT_0016,4/4,ADD5,YES,LAT,16,NO,,6CHACHA.MID:1-2
6CHACHA.MID,3,4,LAT_0017,4/4,RAP,YES,LAT,16,NO,,6CHACHA.MID:3-4
6CHACHA.MID,5,6,LAT_0018,4/4,RAP,YES,LAT,16,NO,,6CHACHA.MID:5-6
6CHACHA.MID,7,8,LAT_0019,4/4,RAP,YES,LAT,32,NO,,6CHACHA.MID:7-8; break
6CHACHA.MID,9,10,LAT_0020,4/4,RAP,YES,LAT,16,NO,,6CHACHA.MID:9-10; break
6CHACHA.MID,11,12,LAT_0021,4/4,LEGACY,YES,LAT,32,NO,,6CHACHA.MID:11-12; break
6DISCO.MID,1,2,DSC_0001,4/4,LEGACY,YES,DSC,16,NO,,6DISCO.MID:1-2
6DISCO.MID,3,4,DSC_0002,4/4,LEGACY,YES,DSC,16,NO,,6DISCO.MID:3-4
6DISCO.MID,5,6,DSC_0003,4/4,LEGACY,YES,DSC,16,NO,,6DISCO.MID:5-6
6DISCO.MID,7,8,DSC_0004,4/4,RAP,YES,DSC,16,NO,,6DISCO.MID:7-8
6DISCO.MID,9,10,DSC_0005,4/4,LEGACY,YES,DSC,16,NO,,6DISCO.MID:9-10
6DISCO.MID,11,12,DSC_0006,4/4,RAP,YES,DSC,16,NO,,6DISCO.MID:11-12
6DISCO.MID,13,14,DSC_0007,4/4,RAP,YES,DSC,16,NO,,6DISCO.MID:13-14
6DISCO.MID,15,16,DSC_0008,4/4,LEGACY,YES,DSC,16,NO,,6DISCO.MID:15-16
6DISCO.MID,17,18,DSC_0009,4/4,RAP,YES,DSC,16,NO,,6DISCO.MID:17-18
